Geolocation,Major Occupation,Year,Period,Sex,Employed Persons
REGION V,Managers,2021,June,Female,54.991
REGION V,Managers,2021,August,Both Sexes,164.319
REGION V,Managers,2021,August,Male,85.447
REGION V,Managers,2021,August,Female,78.872
REGION V,Managers,2021,September,Both Sexes,129.937
REGION V,Managers,2021,September,Male,69.710
REGION V,Managers,2021,September,Female,60.227
REGION V,Managers,2021,November,Both Sexes,190.065
REGION V,Managers,2021,November,Male,88.326
REGION V,Managers,2021,November,Female,101.739
REGION V,Managers,2021,December,Both Sexes,61.231
REGION V,Managers,2021,December,Male,38.805
REGION V,Managers,2021,December,Female,22.426
REGION V,Professionals,2018,January,Both Sexes,104.189
REGION V,Professionals,2018,January,Male,32.509
REGION V,Professionals,2018,January,Female,71.680
REGION V,Professionals,2018,April,Both Sexes,110.414
REGION V,Professionals,2018,April,Male,34.850
REGION V,Professionals,2018,April,Female,75.565
REGION V,Professionals,2018,July,Both Sexes,114.003
REGION V,Professionals,2018,July,Male,26.873
REGION V,Professionals,2018,July,Female,87.130
REGION V,Professionals,2018,October,Both Sexes,115.434
REGION V,Professionals,2018,October,Male,31.162
REGION V,Professionals,2018,October,Female,84.271
REGION V,Professionals,2018,Annual,Both Sexes,111.010
REGION V,Professionals,2018,Annual,Male,31.349
REGION V,Professionals,2018,Annual,Female,79.662
REGION V,Professionals,2018,February,Both Sexes,..
REGION V,Professionals,2018,February,Male,..
REGION V,Professionals,2018,February,Female,..
REGION V,Professionals,2018,March,Both Sexes,..
REGION V,Professionals,2018,March,Male,..
REGION V,Professionals,2018,March,Female,..
REGION V,Professionals,2018,May,Both Sexes,..
REGION V,Professionals,2018,May,Male,..
REGION V,Professionals,2018,May,Female,..
REGION V,Professionals,2018,June,Both Sexes,..
REGION V,Professionals,2018,June,Male,..
REGION V,Professionals,2018,June,Female,..
REGION V,Professionals,2018,August,Both Sexes,..
REGION V,Professionals,2018,August,Male,..
REGION V,Professionals,2018,August,Female,..
REGION V,Professionals,2018,September,Both Sexes,..
REGION V,Professionals,2018,September,Male,..
REGION V,Professionals,2018,September,Female,..
REGION V,Professionals,2018,November,Both Sexes,..
REGION V,Professionals,2018,November,Male,..
REGION V,Professionals,2018,November,Female,..
REGION V,Professionals,2018,December,Both Sexes,..
REGION V,Professionals,2018,December,Male,..
REGION V,Professionals,2018,December,Female,..
REGION V,Professionals,2019,January,Both Sexes,112.877
REGION V,Professionals,2019,January,Male,27.134
REGION V,Professionals,2019,January,Female,85.743
REGION V,Professionals,2019,April,Both Sexes,104.731
REGION V,Professionals,2019,April,Male,41.037
REGION V,Professionals,2019,April,Female,63.694
REGION V,Professionals,2019,July,Both Sexes,116.372
REGION V,Professionals,2019,July,Male,32.834
REGION V,Professionals,2019,July,Female,83.538
REGION V,Professionals,2019,October,Both Sexes,123.122
REGION V,Professionals,2019,October,Male,27.827
REGION V,Professionals,2019,October,Female,95.295
REGION V,Professionals,2019,Annual,Both Sexes,114.276
REGION V,Professionals,2019,Annual,Male,32.208
REGION V,Professionals,2019,Annual,Female,82.068
REGION V,Professionals,2019,February,Both Sexes,..
REGION V,Professionals,2019,February,Male,..
REGION V,Professionals,2019,February,Female,..
REGION V,Professionals,2019,March,Both Sexes,..
REGION V,Professionals,2019,March,Male,..
REGION V,Professionals,2019,March,Female,..
REGION V,Professionals,2019,May,Both Sexes,..
REGION V,Professionals,2019,May,Male,..
REGION V,Professionals,2019,May,Female,..
REGION V,Professionals,2019,June,Both Sexes,..
REGION V,Professionals,2019,June,Male,..
REGION V,Professionals,2019,June,Female,..
REGION V,Professionals,2019,August,Both Sexes,..
REGION V,Professionals,2019,August,Male,..
REGION V,Professionals,2019,August,Female,..
REGION V,Professionals,2019,September,Both Sexes,..
REGION V,Professionals,2019,September,Male,..
REGION V,Professionals,2019,September,Female,..
REGION V,Professionals,2019,November,Both Sexes,..
REGION V,Professionals,2019,November,Male,..
REGION V,Professionals,2019,November,Female,..
REGION V,Professionals,2019,December,Both Sexes,..
REGION V,Professionals,2019,December,Male,..
REGION V,Professionals,2019,December,Female,..
REGION V,Professionals,2020,January,Both Sexes,118.623
REGION V,Professionals,2020,January,Male,35.133
REGION V,Professionals,2020,January,Female,83.490
REGION V,Professionals,2020,April,Both Sexes,91.105
REGION V,Professionals,2020,April,Male,24.306
REGION V,Professionals,2020,April,Female,66.799
REGION V,Professionals,2020,July,Both Sexes,117.024
REGION V,Professionals,2020,July,Male,38.022
REGION V,Professionals,2020,July,Female,79.002
REGION V,Professionals,2020,October,Both Sexes,136.505
REGION V,Professionals,2020,October,Male,44.643
REGION V,Professionals,2020,October,Female,91.861
REGION V,Professionals,2020,Annual,Both Sexes,115.814
REGION V,Professionals,2020,Annual,Male,35.526
REGION V,Professionals,2020,Annual,Female,80.288
REGION V,Professionals,2020,February,Both Sexes,..
REGION V,Professionals,2020,February,Male,..
REGION V,Professionals,2020,February,Female,..
REGION V,Professionals,2020,March,Both Sexes,..
REGION V,Professionals,2020,March,Male,..
REGION V,Professionals,2020,March,Female,..
REGION V,Professionals,2020,May,Both Sexes,..
REGION V,Professionals,2020,May,Male,..
REGION V,Professionals,2020,May,Female,..
REGION V,Professionals,2020,June,Both Sexes,..
REGION V,Professionals,2020,June,Male,..
REGION V,Professionals,2020,June,Female,..
REGION V,Professionals,2020,August,Both Sexes,..
REGION V,Professionals,2020,August,Male,..
REGION V,Professionals,2020,August,Female,..
REGION V,Professionals,2020,September,Both Sexes,..
REGION V,Professionals,2020,September,Male,..
REGION V,Professionals,2020,September,Female,..
REGION V,Professionals,2020,November,Both Sexes,..
REGION V,Professionals,2020,November,Male,..
REGION V,Professionals,2020,November,Female,..
REGION V,Professionals,2020,December,Both Sexes,..
REGION V,Professionals,2020,December,Male,..
REGION V,Professionals,2020,December,Female,..
REGION V,Professionals,2021,January,Both Sexes,121.760
REGION V,Professionals,2021,January,Male,37.641
REGION V,Professionals,2021,January,Female,7.010
REGION V,Professionals,2021,April,Both Sexes,120.656
REGION V,Professionals,2021,April,Male,35.991
REGION V,Professionals,2021,April,Female,84.665
REGION V,Professionals,2021,July,Both Sexes,119.367
REGION V,Professionals,2021,July,Male,32.101
REGION V,Professionals,2021,July,Female,87.266
REGION V,Professionals,2021,October,Both Sexes,136.178
REGION V,Professionals,2021,October,Male,44.718
REGION V,Professionals,2021,October,Female,91.460
REGION V,Professionals,2021,Annual,Both Sexes,134.970
REGION V,Professionals,2021,Annual,Male,40.476
REGION V,Professionals,2021,Annual,Female,94.494
REGION V,Professionals,2021,February,Both Sexes,148.587
REGION V,Professionals,2021,February,Male,54.265
REGION V,Professionals,2021,February,Female,94.322
REGION V,Professionals,2021,March,Both Sexes,114.478
REGION V,Professionals,2021,March,Male,31.707
REGION V,Professionals,2021,March,Female,82.771
REGION V,Professionals,2021,May,Both Sexes,133.656
REGION V,Professionals,2021,May,Male,33.967
REGION V,Professionals,2021,May,Female,99.689
REGION V,Professionals,2021,June,Both Sexes,133.759
REGION V,Professionals,2021,June,Male,35.726
REGION V,Professionals,2021,June,Female,98.033
REGION V,Professionals,2021,August,Both Sexes,121.996
REGION V,Professionals,2021,August,Male,46.279
REGION V,Professionals,2021,August,Female,75.717
REGION V,Professionals,2021,September,Both Sexes,131.823
REGION V,Professionals,2021,September,Male,36.934
REGION V,Professionals,2021,September,Female,94.889
REGION V,Professionals,2021,November,Both Sexes,178.925
REGION V,Professionals,2021,November,Male,52.318
REGION V,Professionals,2021,November,Female,126.607
REGION V,Professionals,2021,December,Both Sexes,158.458
REGION V,Professionals,2021,December,Male,44.064
REGION V,Professionals,2021,December,Female,114.394
REGION V,Technicians and Associate Professionals,2018,January,Both Sexes,66.940
REGION V,Technicians and Associate Professionals,2018,January,Male,36.949
REGION V,Technicians and Associate Professionals,2018,January,Female,29.991
REGION V,Technicians and Associate Professionals,2018,April,Both Sexes,83.075
REGION V,Technicians and Associate Professionals,2018,April,Male,37.893
REGION V,Technicians and Associate Professionals,2018,April,Female,45.183
REGION V,Technicians and Associate Professionals,2018,July,Both Sexes,66.462
REGION V,Technicians and Associate Professionals,2018,July,Male,30.234
REGION V,Technicians and Associate Professionals,2018,July,Female,36.228
REGION V,Technicians and Associate Professionals,2018,October,Both Sexes,46.846
REGION V,Technicians and Associate Professionals,2018,October,Male,17.150
REGION V,Technicians and Associate Professionals,2018,October,Female,29.697
REGION V,Technicians and Associate Professionals,2018,Annual,Both Sexes,65.831
REGION V,Technicians and Associate Professionals,2018,Annual,Male,30.557
REGION V,Technicians and Associate Professionals,2018,Annual,Female,35.275
REGION V,Technicians and Associate Professionals,2018,February,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,February,Male,..
REGION V,Technicians and Associate Professionals,2018,February,Female,..
REGION V,Technicians and Associate Professionals,2018,March,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,March,Male,..
REGION V,Technicians and Associate Professionals,2018,March,Female,..
REGION V,Technicians and Associate Professionals,2018,May,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,May,Male,..
REGION V,Technicians and Associate Professionals,2018,May,Female,..
REGION V,Technicians and Associate Professionals,2018,June,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,June,Male,..
REGION V,Technicians and Associate Professionals,2018,June,Female,..
REGION V,Technicians and Associate Professionals,2018,August,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,August,Male,..
REGION V,Technicians and Associate Professionals,2018,August,Female,..
REGION V,Technicians and Associate Professionals,2018,September,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,September,Male,..
REGION V,Technicians and Associate Professionals,2018,September,Female,..
REGION V,Technicians and Associate Professionals,2018,November,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,November,Male,..
REGION V,Technicians and Associate Professionals,2018,November,Female,..
REGION V,Technicians and Associate Professionals,2018,December,Both Sexes,..
REGION V,Technicians and Associate Professionals,2018,December,Male,..
REGION V,Technicians and Associate Professionals,2018,December,Female,..
REGION V,Technicians and Associate Professionals,2019,January,Both Sexes,74.421
REGION V,Technicians and Associate Professionals,2019,January,Male,29.329
REGION V,Technicians and Associate Professionals,2019,January,Female,45.092
REGION V,Technicians and Associate Professionals,2019,April,Both Sexes,67.349
REGION V,Technicians and Associate Professionals,2019,April,Male,29.021
REGION V,Technicians and Associate Professionals,2019,April,Female,38.328
REGION V,Technicians and Associate Professionals,2019,July,Both Sexes,56.421
REGION V,Technicians and Associate Professionals,2019,July,Male,26.089
REGION V,Technicians and Associate Professionals,2019,July,Female,30.332
REGION V,Technicians and Associate Professionals,2019,October,Both Sexes,63.285
REGION V,Technicians and Associate Professionals,2019,October,Male,31.373
REGION V,Technicians and Associate Professionals,2019,October,Female,31.912
REGION V,Technicians and Associate Professionals,2019,Annual,Both Sexes,65.369
REGION V,Technicians and Associate Professionals,2019,Annual,Male,28.953
REGION V,Technicians and Associate Professionals,2019,Annual,Female,36.416
REGION V,Technicians and Associate Professionals,2019,February,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,February,Male,..
REGION V,Technicians and Associate Professionals,2019,February,Female,..
REGION V,Technicians and Associate Professionals,2019,March,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,March,Male,..
REGION V,Technicians and Associate Professionals,2019,March,Female,..
REGION V,Technicians and Associate Professionals,2019,May,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,May,Male,..
REGION V,Technicians and Associate Professionals,2019,May,Female,..
REGION V,Technicians and Associate Professionals,2019,June,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,June,Male,..
REGION V,Technicians and Associate Professionals,2019,June,Female,..
REGION V,Technicians and Associate Professionals,2019,August,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,August,Male,..
REGION V,Technicians and Associate Professionals,2019,August,Female,..
REGION V,Technicians and Associate Professionals,2019,September,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,September,Male,..
REGION V,Technicians and Associate Professionals,2019,September,Female,..
REGION V,Technicians and Associate Professionals,2019,November,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,November,Male,..
REGION V,Technicians and Associate Professionals,2019,November,Female,..
REGION V,Technicians and Associate Professionals,2019,December,Both Sexes,..
REGION V,Technicians and Associate Professionals,2019,December,Male,..
REGION V,Technicians and Associate Professionals,2019,December,Female,..
REGION V,Technicians and Associate Professionals,2020,January,Both Sexes,62.637
REGION V,Technicians and Associate Professionals,2020,January,Male,31.407
REGION V,Technicians and Associate Professionals,2020,January,Female,31.230
REGION V,Technicians and Associate Professionals,2020,April,Both Sexes,51.965
REGION V,Technicians and Associate Professionals,2020,April,Male,23.525
REGION V,Technicians and Associate Professionals,2020,April,Female,28.441
REGION V,Technicians and Associate Professionals,2020,July,Both Sexes,62.643
REGION V,Technicians and Associate Professionals,2020,July,Male,20.134
REGION V,Technicians and Associate Professionals,2020,July,Female,42.509
REGION V,Technicians and Associate Professionals,2020,October,Both Sexes,67.128
REGION V,Technicians and Associate Professionals,2020,October,Male,28.792
REGION V,Technicians and Associate Professionals,2020,October,Female,38.336
REGION V,Technicians and Associate Professionals,2020,Annual,Both Sexes,61.093
REGION V,Technicians and Associate Professionals,2020,Annual,Male,25.965
REGION V,Technicians and Associate Professionals,2020,Annual,Female,35.129
REGION V,Technicians and Associate Professionals,2020,February,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,February,Male,..
REGION V,Technicians and Associate Professionals,2020,February,Female,..
REGION V,Technicians and Associate Professionals,2020,March,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,March,Male,..
REGION V,Technicians and Associate Professionals,2020,March,Female,..
REGION V,Technicians and Associate Professionals,2020,May,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,May,Male,..
REGION V,Technicians and Associate Professionals,2020,May,Female,..
REGION V,Technicians and Associate Professionals,2020,June,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,June,Male,..
REGION V,Technicians and Associate Professionals,2020,June,Female,..
REGION V,Technicians and Associate Professionals,2020,August,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,August,Male,..
REGION V,Technicians and Associate Professionals,2020,August,Female,..
REGION V,Technicians and Associate Professionals,2020,September,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,September,Male,..
REGION V,Technicians and Associate Professionals,2020,September,Female,..
REGION V,Technicians and Associate Professionals,2020,November,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,November,Male,..
REGION V,Technicians and Associate Professionals,2020,November,Female,..
REGION V,Technicians and Associate Professionals,2020,December,Both Sexes,..
REGION V,Technicians and Associate Professionals,2020,December,Male,..
REGION V,Technicians and Associate Professionals,2020,December,Female,..
REGION V,Technicians and Associate Professionals,2021,January,Both Sexes,72.102
REGION V,Technicians and Associate Professionals,2021,January,Male,35.602
REGION V,Technicians and Associate Professionals,2021,January,Female,3.042
REGION V,Technicians and Associate Professionals,2021,April,Both Sexes,52.432
REGION V,Technicians and Associate Professionals,2021,April,Male,24.496
REGION V,Technicians and Associate Professionals,2021,April,Female,27.936
REGION V,Technicians and Associate Professionals,2021,July,Both Sexes,93.887
REGION V,Technicians and Associate Professionals,2021,July,Male,44.589
REGION V,Technicians and Associate Professionals,2021,July,Female,49.298
REGION V,Technicians and Associate Professionals,2021,October,Both Sexes,60.839
REGION V,Technicians and Associate Professionals,2021,October,Male,30.750
REGION V,Technicians and Associate Professionals,2021,October,Female,30.089
REGION V,Technicians and Associate Professionals,2021,Annual,Both Sexes,71.044
REGION V,Technicians and Associate Professionals,2021,Annual,Male,31.807
REGION V,Technicians and Associate Professionals,2021,Annual,Female,39.236
REGION V,Technicians and Associate Professionals,2021,February,Both Sexes,47.637
